序號,答案
20240426130012,199.32
20240426131012,194.05
20240426132012,188.71
20240426133012,183.31
20240426134012,177.85
20240426135012,172.3
20240426140012,166.68
20240426141012,160.96
20240426142012,155.15
20240426143012,149.24
20240426144012,143.22
20240426145012,137.09
20240426150012,130.83
20240426151012,124.44
20240426152012,117.9
20240426153012,111.19
20240426154012,104.29
20240426155012,97.17
20240426160012,89.81
20240426161012,82.17
20240426162012,74.21
20240426163012,65.88
20240426164012,57.14
20240426165012,47.91
20240521090012,85.74
20240521091012,379.82
20240521092012,259.77
20240521093012,248.63
20240521094012,255.37
20240521095012,255.83
20240521100012,253.34
20240521101012,251.86
20240521102012,252.27
20240521103012,253.48
20240521104012,254.2
20240521105012,254.4
20240521110012,253.45
20240521111012,247.89
20240521112012,243.23
20240521113012,239.15
20240521114012,235.33
20240521115012,231.53
20240521120012,227.59
20240521121012,223.43
20240521122012,219.04
20240521123012,214.39
20240521124012,209.54
20240521125012,204.5
20240521130012,199.32
20240521131012,194.05
20240521132012,188.71
20240521133012,183.31
20240521134012,177.85
20240521135012,172.3
20240521140012,166.68
20240521141012,160.96
20240521142012,155.15
20240521143012,149.24
20240521144012,143.22
20240521145012,137.09
20240521150012,130.83
20240521151012,124.44
20240521152012,117.9
20240521153012,111.19
20240521154012,104.29
20240521155012,97.17
20240521160012,89.81
20240521161012,82.17
20240521162012,74.21
20240521163012,65.88
20240521164012,57.14
20240521165012,47.91
20240619090012,118.47
20240619091012,491.1
20240619092012,350.15
20240619093012,304.21
20240619094012,295.04
20240619095012,280.8
20240619100012,266.18
20240619101012,256.87
20240619102012,253.01
20240619103012,252.67
20240619104012,253.31
20240619105012,253.86
20240619110012,253.45
20240619111012,247.89
20240619112012,243.23
20240619113012,239.15
20240619114012,235.33
20240619115012,231.53
20240619120012,227.59
20240619121012,223.43
20240619122012,219.04
20240619123012,214.39
20240619124012,209.54
20240619125012,204.5
20240619130012,199.32
20240619131012,194.05
20240619132012,188.71
20240619133012,183.31
20240619134012,177.85
20240619135012,172.3
20240619140012,166.68
20240619141012,160.96
20240619142012,155.15
20240619143012,149.24
20240619144012,143.22
20240619145012,137.09
20240619150012,130.83
20240619151012,124.44
20240619152012,117.9
20240619153012,111.19
20240619154012,104.29
20240619155012,97.17
20240619160012,89.81
20240619161012,82.17
20240619162012,74.21
20240619163012,65.88
20240619164012,57.14
20240619165012,47.91
20240621090012,139.87
20240621091012,558.42
20240621092012,433.84
20240621093012,362.46
20240621094012,333.79
20240621095012,303.33
20240621100012,277.41
20240621101012,261.83
20240621102012,255.13
20240621103012,253.46
20240621104012,253.45
20240621105012,253.87
20240621110012,253.45
20240621111012,247.89
20240621112012,243.23
20240621113012,239.15
20240621114012,235.33
20240621115012,231.53
20240621120012,227.59
20240621121012,223.43
20240621122012,219.04
20240621123012,214.39
20240621124012,209.54
20240621125012,204.5
20240621130012,199.32
20240621131012,194.05
20240621132012,188.71
20240621133012,183.31
20240621134012,177.85
20240621135012,172.3
20240621140012,166.68
20240621141012,160.96
20240621142012,155.15
20240621143012,149.24
20240621144012,143.22
20240621145012,137.09
20240621150012,130.83
20240621151012,124.44
20240621152012,117.9
20240621153012,111.19
20240621154012,104.29
20240621155012,97.17
20240621160012,89.81
20240621161012,82.17
20240621162012,74.21
20240621163012,65.88
20240621164012,57.14
20240621165012,47.91
20240705090012,169.27
20240705091012,614.1
20240705092012,469.83
20240705093012,379.57
20240705094012,334.27
20240705095012,297.74
20240705100012,270.9
20240705101012,256.29
20240705102012,250.97
20240705103012,250.65
20240705104012,251.82
20240705105012,253.18
20240705110012,253.45
20240705111012,247.89
20240705112012,243.23
20240705113012,239.15
20240705114012,235.33
20240705115012,231.53
20240705120012,227.59
20240705121012,223.43
20240705122012,219.04
20240705123012,214.39
20240705124012,209.54
20240705125012,204.5
20240705130012,199.32
20240705131012,194.05
20240705132012,188.71
20240705133012,183.31
20240705134012,177.85
20240705135012,172.3
20240705140012,166.68
20240705141012,160.96
20240705142012,155.15
20240705143012,149.24
20240705144012,143.22
20240705145012,137.09
20240705150012,130.83
20240705151012,124.44
20240705152012,117.9
20240705153012,111.19
20240705154012,104.29
20240705155012,97.17
20240705160012,89.81
20240705161012,82.17
20240705162012,74.21
20240705163012,65.88
20240705164012,57.14
20240705165012,47.91
20240713090012,219.32
20240713091012,604.33
20240713092012,460.38
20240713093012,371.02
20240713094012,335.23
20240713095012,303.07
20240713100012,277.37
20240713101012,261.7
20240713102012,254.84
20240713103012,253.46
20240713104012,253.67
20240713105012,253.9
20240713110012,253.45
20240713111012,247.89
20240713112012,243.23
20240713113012,239.15
20240713114012,235.33
20240713115012,231.53
20240713120012,227.59
20240713121012,223.43
20240713122012,219.04
20240713123012,214.39
20240713124012,209.54
20240713125012,204.5
20240713130012,199.32
20240713131012,194.05
20240713132012,188.71
20240713133012,183.31
20240713134012,177.85
20240713135012,172.3
20240713140012,166.68
20240713141012,160.96
20240713142012,155.15
20240713143012,149.24
20240713144012,143.22
20240713145012,137.09
20240713150012,130.83
20240713151012,124.44
20240713152012,117.9
20240713153012,111.19
20240713154012,104.29
20240713155012,97.17
20240713160012,89.81
20240713161012,82.17
20240713162012,74.21
20240713163012,65.88
20240713164012,57.14
20240713165012,47.91
20240214090013,289.6
20240214091013,0
20240214092013,285.55
20240214093013,269.52
20240214094013,290.68
20240214095013,285.77
20240214100013,273.87
20240214101013,267.35
20240214102013,263.35
20240214103013,263.6
20240214104013,259.76
20240214105013,257.88
20240214110013,253.45
20240214111013,247.89
20240214112013,243.23
20240214113013,239.15
20240214114013,235.33
20240214115013,231.53
20240214120013,227.59
20240214121013,223.43
20240214122013,219.04
20240214123013,214.39
20240214124013,209.54
20240214125013,204.5
20240214130013,199.32
20240214131013,194.05
20240214132013,188.71
20240214133013,183.31
20240214134013,177.85
20240214135013,172.3
20240214140013,166.68
20240214141013,160.96
20240214142013,155.15
20240214143013,149.24
20240214144013,143.22
20240214145013,137.09
20240214150013,130.83
20240214151013,124.44
20240214152013,117.9
20240214153013,111.19
20240214154013,104.29
20240214155013,97.17
20240214160013,89.81
20240214161013,82.17
20240214162013,74.21
20240214163013,65.88
20240214164013,57.14
20240214165013,47.91
20240221090013,330.94
20240221091013,0
20240221092013,298.43
20240221093013,281.34
20240221094013,306.28
20240221095013,291.13
20240221100013,273.25
20240221101013,264.79
20240221102013,262.22
20240221103013,261.41
20240221104013,260.82
20240221105013,257.28
20240221110013,253.45
20240221111013,247.89
20240221112013,243.23
20240221113013,239.15
20240221114013,235.33
20240221115013,231.53
20240221120013,227.59
20240221121013,223.43
20240221122013,219.04
20240221123013,214.39
20240221124013,209.54
20240221125013,204.5
20240221130013,199.32
20240221131013,194.05
20240221132013,188.71
20240221133013,183.31
20240221134013,177.85
20240221135013,172.3
20240221140013,166.68
20240221141013,160.96
20240221142013,155.15
20240221143013,149.24
20240221144013,143.22
20240221145013,137.09
20240221150013,130.83
20240221151013,124.44
20240221152013,117.9
20240221153013,111.19
20240221154013,104.29
20240221155013,97.17
20240221160013,89.81
20240221161013,82.17
20240221162013,74.21
20240221163013,65.88
20240221164013,57.14
20240221165013,47.91
20240314090013,0
20240314091013,253.89
20240314092013,236.5
20240314093013,227.75
20240314094013,229.81
20240314095013,235.05
20240314100013,240.24
20240314101013,245.28
20240314102013,249.88
20240314103013,253.17
20240314104013,254.03
20240314105013,254.55
20240314110013,253.45
20240314111013,247.89
20240314112013,243.23
20240314113013,239.15
20240314114013,235.33
20240314115013,231.53
20240314120013,227.59
20240314121013,223.43
20240314122013,219.04
20240314123013,214.39
20240314124013,209.54
20240314125013,204.5
20240314130013,199.32
20240314131013,194.05
20240314132013,188.71
20240314133013,183.31
20240314134013,177.85
20240314135013,172.3
20240314140013,166.68
20240314141013,160.96
20240314142013,155.15
20240314143013,149.24
20240314144013,143.22
20240314145013,137.09
20240314150013,130.83
20240314151013,124.44
20240314152013,117.9
20240314153013,111.19
20240314154013,104.29
20240314155013,97.17
20240314160013,89.81
20240314161013,82.17
20240314162013,74.21
20240314163013,65.88
20240314164013,57.14
20240314165013,47.91
20240316090013,380.9
20240316091013,149.11
20240316092013,327.13
20240316093013,265.79
20240316094013,251.22
20240316095013,238.17
20240316100013,230.09
20240316101013,228.54
20240316102013,231.67
20240316103013,237.38
20240316104013,243.75
20240316105013,249.64
20240316110013,253.45
20240316111013,247.89
20240316112013,243.23
20240316113013,239.15
20240316114013,235.33
20240316115013,231.53
20240316120013,227.59
20240316121013,223.43
20240316122013,219.04
20240316123013,214.39
20240316124013,209.54
20240316125013,204.5
20240316130013,199.32
20240316131013,194.05
20240316132013,188.71
20240316133013,183.31
20240316134013,177.85
20240316135013,172.3
20240316140013,166.68
20240316141013,160.96
20240316142013,155.15
20240316143013,149.24
20240316144013,143.22
20240316145013,137.09
20240316150013,130.83
20240316151013,124.44
20240316152013,117.9
20240316153013,111.19
20240316154013,104.29
20240316155013,97.17
20240316160013,89.81
20240316161013,82.17
20240316162013,74.21
20240316163013,65.88
20240316164013,57.14
20240316165013,47.91
20240328090013,499.42
20240328091013,148.37
20240328092013,340.22
20240328093013,290.07
20240328094013,283.72
20240328095013,260.76
20240328100013,241.99
20240328101013,234.04
20240328102013,234.64
20240328103013,240.12
20240328104013,245.73
20240328105013,250.54
20240328110013,253.45
20240328111013,247.89
20240328112013,243.23
20240328113013,239.15
20240328114013,235.33
20240328115013,231.53
20240328120013,227.59
20240328121013,223.43
20240328122013,219.04
20240328123013,214.39
20240328124013,209.54
20240328125013,204.5
20240328130013,199.32
20240328131013,194.05
20240328132013,188.71
20240328133013,183.31
20240328134013,177.85
20240328135013,172.3
20240328140013,166.68
20240328141013,160.96
20240328142013,155.15
20240328143013,149.24
20240328144013,143.22
20240328145013,137.09
20240328150013,130.83
20240328151013,124.44
20240328152013,117.9
20240328153013,111.19
20240328154013,104.29
20240328155013,97.17
20240328160013,89.81
20240328161013,82.17
20240328162013,74.21
20240328163013,65.88
20240328164013,57.14
20240328165013,47.91
20240412090013,415.64
20240412091013,157.61
20240412092013,343.46
20240412093013,287.16
20240412094013,278.82
20240412095013,254.27
20240412100013,236.78
20240412101013,229.77
20240412102013,232.1
20240412103013,237.78
20240412104013,244.02
20240412105013,249.68
20240412110013,253.45
20240412111013,247.89
20240412112013,243.23
20240412113013,239.15
20240412114013,235.33
20240412115013,231.53
20240412120013,227.59
20240412121013,223.43
20240412122013,219.04
20240412123013,214.39
20240412124013,209.54
20240412125013,204.5
20240412130013,199.32
20240412131013,194.05
20240412132013,188.71
20240412133013,183.31
20240412134013,177.85
20240412135013,172.3
20240412140013,166.68
20240412141013,160.96
20240412142013,155.15
20240412143013,149.24
20240412144013,143.22
20240412145013,137.09
20240412150013,130.83
20240412151013,124.44
20240412152013,117.9
20240412153013,111.19
20240412154013,104.29
20240412155013,97.17
20240412160013,89.81
20240412161013,82.17
20240412162013,74.21
20240412163013,65.88
20240412164013,57.14
20240412165013,47.91
20240619090013,456.95
20240619091013,80.5
20240619092013,302.48
20240619093013,273.06
20240619094013,287.63
20240619095013,268.21
20240619100013,251.05
20240619101013,242.74
20240619102013,241.33
20240619103013,244.35
20240619104013,248.2
20240619105013,251.19
20240619110013,253.45
20240619111013,247.89
20240619112013,243.23
20240619113013,239.15
20240619114013,235.33
20240619115013,231.53
20240619120013,227.59
20240619121013,223.43
20240619122013,219.04
20240619123013,214.39
20240619124013,209.54
20240619125013,204.5
20240619130013,199.32
20240619131013,194.05
20240619132013,188.71
20240619133013,183.31
20240619134013,177.85
20240619135013,172.3
20240619140013,166.68
20240619141013,160.96
20240619142013,155.15
20240619143013,149.24
20240619144013,143.22
20240619145013,137.09
20240619150013,130.83
20240619151013,124.44
20240619152013,117.9
20240619153013,111.19
20240619154013,104.29
20240619155013,97.17
20240619160013,89.81
20240619161013,82.17
20240619162013,74.21
20240619163013,65.88
20240619164013,57.14
20240619165013,47.91
20240225090014,0
20240225091014,212.28
20240225092014,211.73
20240225093014,239.23
20240225094014,250.57
20240225095014,255.1
20240225100014,259.13
20240225101014,261.0
20240225102014,263.34
20240225103014,264.06
20240225104014,262.05
20240225105014,257.49
20240225110014,253.45
20240225111014,247.89
20240225112014,243.23
20240225113014,239.15
20240225114014,235.33
20240225115014,231.53
20240225120014,227.59
20240225121014,223.43
20240225122014,219.04
20240225123014,214.39
20240225124014,209.54
20240225125014,204.5
20240225130014,199.32
20240225131014,194.05
20240225132014,188.71
20240225133014,183.31
20240225134014,177.85
20240225135014,172.3
20240225140014,166.68
20240225141014,160.96
20240225142014,155.15
20240225143014,149.24
20240225144014,143.22
20240225145014,137.09
20240225150014,130.83
20240225151014,124.44
20240225152014,117.9
20240225153014,111.19
20240225154014,104.29
20240225155014,97.17
20240225160014,89.81
20240225161014,82.17
20240225162014,74.21
20240225163014,65.88
20240225164014,57.14
20240225165014,47.91
20240227090014,215.83
20240227091014,170.7
20240227092014,255.28
20240227093014,251.16
20240227094014,259.8
20240227095014,262.74
20240227100014,262.18
20240227101014,263.29
20240227102014,262.93
20240227103014,262.2
20240227104014,259.01
20240227105014,256.53
20240227110014,253.45
20240227111014,247.89
20240227112014,243.23
20240227113014,239.15
20240227114014,235.33
20240227115014,231.53
20240227120014,227.59
20240227121014,223.43
20240227122014,219.04
20240227123014,214.39
20240227124014,209.54
20240227125014,204.5
20240227130014,199.32
20240227131014,194.05
20240227132014,188.71
20240227133014,183.31
20240227134014,177.85
20240227135014,172.3
20240227140014,166.68
20240227141014,160.96
20240227142014,155.15
20240227143014,149.24
20240227144014,143.22
20240227145014,137.09
20240227150014,130.83
20240227151014,124.44
20240227152014,117.9
20240227153014,111.19
20240227154014,104.29
20240227155014,97.17
20240227160014,89.81
20240227161014,82.17
20240227162014,74.21
20240227163014,65.88
20240227164014,57.14
20240227165014,47.91
20240327090014,244.21
20240327091014,219.97
20240327092014,270.93
20240327093014,243.36
20240327094014,241.25
20240327095014,240.89
20240327100014,238.57
20240327101014,238.65
20240327102014,242.43
20240327103014,247.19
20240327104014,250.96
20240327105014,253.63
20240327110014,253.45
20240327111014,247.89
20240327112014,243.23
20240327113014,239.15
20240327114014,235.33
20240327115014,231.53
20240327120014,227.59
20240327121014,223.43
20240327122014,219.04
20240327123014,214.39
20240327124014,209.54
20240327125014,204.5
20240327130014,199.32
20240327131014,194.05
20240327132014,188.71
20240327133014,183.31
20240327134014,177.85
20240327135014,172.3
20240327140014,166.68
20240327141014,160.96
20240327142014,155.15
20240327143014,149.24
20240327144014,143.22
20240327145014,137.09
20240327150014,130.83
20240327151014,124.44
20240327152014,117.9
20240327153014,111.19
20240327154014,104.29
20240327155014,97.17
20240327160014,89.81
20240327161014,82.17
20240327162014,74.21
20240327163014,65.88
20240327164014,57.14
20240327165014,47.91
20240417090014,594.02
20240417091014,64.99
20240417092014,278.36
20240417093014,264.14
20240417094014,307.63
20240417095014,307.81
20240417100014,293.9
20240417101014,280.66
20240417102014,273.86
20240417103014,269.29
20240417104014,266.09
20240417105014,261.06
20240417110014,253.45
20240417111014,247.89
20240417112014,243.23
20240417113014,239.15
20240417114014,235.33
20240417115014,231.53
20240417120014,227.59
20240417121014,223.43
20240417122014,219.04
20240417123014,214.39
20240417124014,209.54
20240417125014,204.5
20240417130014,199.32
20240417131014,194.05
20240417132014,188.71
20240417133014,183.31
20240417134014,177.85
20240417135014,172.3
20240417140014,166.68
20240417141014,160.96
20240417142014,155.15
20240417143014,149.24
20240417144014,143.22
20240417145014,137.09
20240417150014,130.83
20240417151014,124.44
20240417152014,117.9
20240417153014,111.19
20240417154014,104.29
20240417155014,97.17
20240417160014,89.81
20240417161014,82.17
20240417162014,74.21
20240417163014,65.88
20240417164014,57.14
20240417165014,47.91
20240517090014,747.6
20240517091014,137.56
20240517092014,328.31
20240517093014,279.0
20240517094014,285.76
20240517095014,275.2
20240517100014,261.72
20240517101014,253.19
20240517102014,250.4
20240517103014,251.57
20240517104014,253.31
20240517105014,254.53
20240517110014,253.45
20240517111014,247.89
20240517112014,243.23
20240517113014,239.15
20240517114014,235.33
20240517115014,231.53
20240517120014,227.59
20240517121014,223.43
20240517122014,219.04
20240517123014,214.39
20240517124014,209.54
20240517125014,204.5
20240517130014,199.32
20240517131014,194.05
20240517132014,188.71
20240517133014,183.31
20240517134014,177.85
20240517135014,172.3
20240517140014,166.68
20240517141014,160.96
20240517142014,155.15
20240517143014,149.24
20240517144014,143.22
20240517145014,137.09
20240517150014,130.83
20240517151014,124.44
20240517152014,117.9
20240517153014,111.19
20240517154014,104.29
20240517155014,97.17
20240517160014,89.81
20240517161014,82.17
20240517162014,74.21
20240517163014,65.88
20240517164014,57.14
20240517165014,47.91
20240704090014,777.73
20240704091014,148.7
20240704092014,333.89
20240704093014,276.52
20240704094014,281.55
20240704095014,269.22
20240704100014,257.05
20240704101014,250.32
20240704102014,249.3
20240704103014,251.13
20240704104014,252.95
20240704105014,254.14
20240704110014,253.45
20240704111014,247.89
20240704112014,243.23
20240704113014,239.15
20240704114014,235.33
20240704115014,231.53
20240704120014,227.59
20240704121014,223.43
20240704122014,219.04
20240704123014,214.39
20240704124014,209.54
20240704125014,204.5
20240704130014,199.32
20240704131014,194.05
20240704132014,188.71
20240704133014,183.31
20240704134014,177.85
20240704135014,172.3
20240704140014,166.68
20240704141014,160.96
20240704142014,155.15
20240704143014,149.24
20240704144014,143.22
20240704145014,137.09
20240704150014,130.83
20240704151014,124.44
20240704152014,117.9
20240704153014,111.19
20240704154014,104.29
20240704155014,97.17
20240704160014,89.81
20240704161014,82.17
20240704162014,74.21
20240704163014,65.88
20240704164014,57.14
20240704165014,47.91
20240715090014,643.63
20240715091014,143.1
20240715092014,309.94
20240715093014,269.53
20240715094014,280.2
20240715095014,268.08
20240715100014,255.14
20240715101014,248.34
20240715102014,247.46
20240715103014,249.36
20240715104014,251.95
20240715105014,253.67
20240715110014,253.45
20240715111014,247.89
20240715112014,243.23
20240715113014,239.15
20240715114014,235.33
20240715115014,231.53
20240715120014,227.59
20240715121014,223.43
20240715122014,219.04
20240715123014,214.39
20240715124014,209.54
20240715125014,204.5
20240715130014,199.32
20240715131014,194.05
20240715132014,188.71
20240715133014,183.31
20240715134014,177.85
20240715135014,172.3
20240715140014,166.68
20240715141014,160.96
20240715142014,155.15
20240715143014,149.24
20240715144014,143.22
20240715145014,137.09
20240715150014,130.83
20240715151014,124.44
20240715152014,117.9
20240715153014,111.19
20240715154014,104.29
20240715155014,97.17
20240715160014,89.81
20240715161014,82.17
20240715162014,74.21
20240715163014,65.88
20240715164014,57.14
20240715165014,47.91
20240215090015,250.58
20240215091015,176.04
20240215092015,284.11
20240215093015,234.56
20240215094015,220.39
20240215095015,218.21
20240215100015,221.34
20240215101015,227.37
20240215102015,234.1
20240215103015,240.64
20240215104015,245.68
20240215105015,250.83
20240215110015,253.45
20240215111015,247.89
20240215112015,243.23
20240215113015,239.15
20240215114015,235.33
20240215115015,231.53
20240215120015,227.59
20240215121015,223.43
20240215122015,219.04
20240215123015,214.39
20240215124015,209.54
20240215125015,204.5
20240215130015,199.32
20240215131015,194.05
20240215132015,188.71
20240215133015,183.31
20240215134015,177.85
20240215135015,172.3
20240215140015,166.68
20240215141015,160.96
20240215142015,155.15
20240215143015,149.24
20240215144015,143.22
20240215145015,137.09
20240215150015,130.83
20240215151015,124.44
20240215152015,117.9
20240215153015,111.19
20240215154015,104.29
20240215155015,97.17
20240215160015,89.81
20240215161015,82.17
20240215162015,74.21
20240215163015,65.88
20240215164015,57.14
20240215165015,47.91
20240218090015,254.72
20240218091015,214.99
20240218092015,290.57
20240218093015,242.67
20240218094015,229.0
20240218095015,225.61
20240218100015,226.36
20240218101015,230.38
20240218102015,236.19
20240218103015,242.27
20240218104015,247.2
20240218105015,251.17
20240218110015,253.45
20240218111015,247.89
20240218112015,243.23
20240218113015,239.15
20240218114015,235.33
20240218115015,231.53
20240218120015,227.59
20240218121015,223.43
20240218122015,219.04
20240218123015,214.39
20240218124015,209.54
20240218125015,204.5
20240218130015,199.32
20240218131015,194.05
20240218132015,188.71
20240218133015,183.31
20240218134015,177.85
20240218135015,172.3
20240218140015,166.68
20240218141015,160.96
20240218142015,155.15
20240218143015,149.24
20240218144015,143.22
20240218145015,137.09
20240218150015,130.83
20240218151015,124.44
20240218152015,117.9
20240218153015,111.19
20240218154015,104.29
20240218155015,97.17
20240218160015,89.81
20240218161015,82.17
20240218162015,74.21
20240218163015,65.88
20240218164015,57.14
20240218165015,47.91
20240314090015,53.64
20240314091015,332.08
20240314092015,310.54
20240314093015,256.28
20240314094015,228.39
20240314095015,223.19
20240314100015,225.59
20240314101015,230.88
20240314102015,237.07
20240314103015,243.04
20240314104015,247.93
20240314105015,251.53
20240314110015,253.45
20240314111015,247.89
20240314112015,243.23
20240314113015,239.15
20240314114015,235.33
20240314115015,231.53
20240314120015,227.59
20240314121015,223.43
20240314122015,219.04
20240314123015,214.39
20240314124015,209.54
20240314125015,204.5
20240314130015,199.32
20240314131015,194.05
20240314132015,188.71
20240314133015,183.31
20240314134015,177.85
20240314135015,172.3
20240314140015,166.68
20240314141015,160.96
20240314142015,155.15
20240314143015,149.24
20240314144015,143.22
20240314145015,137.09
20240314150015,130.83
20240314151015,124.44
20240314152015,117.9
20240314153015,111.19
20240314154015,104.29
20240314155015,97.17
20240314160015,89.81
20240314161015,82.17
20240314162015,74.21
20240314163015,65.88
20240314164015,57.14
20240314165015,47.91
20240317090015,305.08
20240317091015,223.35
20240317092015,301.04
20240317093015,249.65
20240317094015,234.08
20240317095015,228.74
20240317100015,228.05
20240317101015,231.48
20240317102015,237.03
20240317103015,242.9
20240317104015,247.73
20240317105015,251.11
20240317110015,253.45
20240317111015,247.89
20240317112015,243.23
20240317113015,239.15
20240317114015,235.33
20240317115015,231.53
20240317120015,227.59
20240317121015,223.43
20240317122015,219.04
20240317123015,214.39
20240317124015,209.54
20240317125015,204.5
20240317130015,199.32
20240317131015,194.05
20240317132015,188.71
20240317133015,183.31
20240317134015,177.85
20240317135015,172.3
20240317140015,166.68
20240317141015,160.96
20240317142015,155.15
20240317143015,149.24
20240317144015,143.22
20240317145015,137.09
20240317150015,130.83
20240317151015,124.44
20240317152015,117.9
20240317153015,111.19
20240317154015,104.29
20240317155015,97.17
20240317160015,89.81
20240317161015,82.17
20240317162015,74.21
20240317163015,65.88
20240317164015,57.14
20240317165015,47.91
20240412090015,876.89
20240412091015,91.21
20240412092015,417.45
20240412093015,306.9
20240412094015,298.73
20240412095015,270.11
20240412100015,250.82
20240412101015,242.3
20240412102015,241.7
20240412103015,245.04
20240412104015,248.98
20240412105015,252.45
20240412110015,253.45
20240412111015,247.89
20240412112015,243.23
20240412113015,239.15
20240412114015,235.33
20240412115015,231.53
20240412120015,227.59
20240412121015,223.43
20240412122015,219.04
20240412123015,214.39
20240412124015,209.54
20240412125015,204.5
20240412130015,199.32
20240412131015,194.05
20240412132015,188.71
20240412133015,183.31
20240412134015,177.85
20240412135015,172.3
20240412140015,166.68
20240412141015,160.96
20240412142015,155.15
20240412143015,149.24
20240412144015,143.22
20240412145015,137.09
20240412150015,130.83
20240412151015,124.44
20240412152015,117.9
20240412153015,111.19
20240412154015,104.29
20240412155015,97.17
20240412160015,89.81
20240412161015,82.17
20240412162015,74.21
20240412163015,65.88
20240412164015,57.14
20240412165015,47.91
20240518090015,819.66
20240518091015,149.29
20240518092015,385.18
20240518093015,304.55
20240518094015,298.0
20240518095015,275.14
20240518100015,256.98
20240518101015,248.53
20240518102015,246.28
20240518103015,249.68
20240518104015,252.45
20240518105015,253.62
20240518110015,253.45
20240518111015,247.89
20240518112015,243.23
20240518113015,239.15
20240518114015,235.33
20240518115015,231.53
20240518120015,227.59
20240518121015,223.43
20240518122015,219.04
20240518123015,214.39
20240518124015,209.54
20240518125015,204.5
20240518130015,199.32
20240518131015,194.05
20240518132015,188.71
20240518133015,183.31
20240518134015,177.85
20240518135015,172.3
20240518140015,166.68
20240518141015,160.96
20240518142015,155.15
20240518143015,149.24
20240518144015,143.22
20240518145015,137.09
20240518150015,130.83
20240518151015,124.44
20240518152015,117.9
20240518153015,111.19
20240518154015,104.29
20240518155015,97.17
20240518160015,89.81
20240518161015,82.17
20240518162015,74.21
20240518163015,65.88
20240518164015,57.14
20240518165015,47.91
20240530090015,1101.77
20240530091015,205.42
20240530092015,436.31
20240530093015,340.91
20240530094015,335.0
20240530095015,308.81
20240530100015,284.82
20240530101015,266.78
20240530102015,257.99
20240530103015,255.82
20240530104015,255.87
20240530105015,255.87
20240530110015,253.45
20240530111015,247.89
20240530112015,243.23
20240530113015,239.15
20240530114015,235.33
20240530115015,231.53
20240530120015,227.59
20240530121015,223.43
20240530122015,219.04
20240530123015,214.39
20240530124015,209.54
20240530125015,204.5
20240530130015,199.32
20240530131015,194.05
20240530132015,188.71
20240530133015,183.31
20240530134015,177.85
20240530135015,172.3
20240530140015,166.68
20240530141015,160.96
20240530142015,155.15
20240530143015,149.24
20240530144015,143.22
20240530145015,137.09
20240530150015,130.83
20240530151015,124.44
20240530152015,117.9
20240530153015,111.19
20240530154015,104.29
20240530155015,97.17
20240530160015,89.81
20240530161015,82.17
20240530162015,74.21
20240530163015,65.88
20240530164015,57.14
20240530165015,47.91
20240605090015,530.58
20240605091015,209.11
20240605092015,316.41
20240605093015,266.81
20240605094015,262.07
20240605095015,252.51
20240605100015,245.03
20240605101015,242.99
20240605102015,244.64
20240605103015,248.42
20240605104015,251.51
20240605105015,252.93
20240605110015,253.45
20240605111015,247.89
20240605112015,243.23
20240605113015,239.15
20240605114015,235.33
20240605115015,231.53
20240605120015,227.59
20240605121015,223.43
20240605122015,219.04
20240605123015,214.39
20240605124015,209.54
20240605125015,204.5
20240605130015,199.32
20240605131015,194.05
20240605132015,188.71
20240605133015,183.31
20240605134015,177.85
20240605135015,172.3
20240605140015,166.68
20240605141015,160.96
20240605142015,155.15
20240605143015,149.24
20240605144015,143.22
20240605145015,137.09
20240605150015,130.83
20240605151015,124.44
20240605152015,117.9
20240605153015,111.19
20240605154015,104.29
20240605155015,97.17
20240605160015,89.81
20240605161015,82.17
20240605162015,74.21
20240605163015,65.88
20240605164015,57.14
20240605165015,47.91
20240704090015,1266.16
20240704091015,180.9
20240704092015,522.86
20240704093015,363.26
20240704094015,342.02
20240704095015,296.2
20240704100015,267.97
20240704101015,253.72
20240704102015,249.6
20240704103015,250.92
20240704104015,253.23
20240704105015,254.76
20240704110015,253.45
20240704111015,247.89
20240704112015,243.23
20240704113015,239.15
20240704114015,235.33
20240704115015,231.53
20240704120015,227.59
20240704121015,223.43
20240704122015,219.04
20240704123015,214.39
20240704124015,209.54
20240704125015,204.5
20240704130015,199.32
20240704131015,194.05
20240704132015,188.71
20240704133015,183.31
20240704134015,177.85
20240704135015,172.3
20240704140015,166.68
20240704141015,160.96
20240704142015,155.15
20240704143015,149.24
20240704144015,143.22
20240704145015,137.09
20240704150015,130.83
20240704151015,124.44
20240704152015,117.9
20240704153015,111.19
20240704154015,104.29
20240704155015,97.17
20240704160015,89.81
20240704161015,82.17
20240704162015,74.21
20240704163015,65.88
20240704164015,57.14
20240704165015,47.91
20240316090016,658.46
20240316091016,68.46
20240316092016,371.67
20240316093016,276.44
20240316094016,264.25
20240316095016,251.14
20240316100016,242.67
20240316101016,239.16
20240316102016,241.71
20240316103016,246.63
20240316104016,249.13
20240316105016,252.81
20240316110016,253.45
20240316111016,247.89
20240316112016,243.23
20240316113016,239.15
20240316114016,235.33
20240316115016,231.53
20240316120016,227.59
20240316121016,223.43
20240316122016,219.04
20240316123016,214.39
20240316124016,209.54
20240316125016,204.5
20240316130016,199.32
20240316131016,194.05
20240316132016,188.71
20240316133016,183.31
20240316134016,177.85
20240316135016,172.3
20240316140016,166.68
20240316141016,160.96
