序號,答案
20240214154013,462.98
20240214155013,452.61
20240214160013,443.71
20240214161013,436.45
20240214162013,430.89
20240214163013,427.01
20240214164013,424.8
20240214165013,424.25
20240221090013,552.39
20240221091013,592.64
20240221092013,428.85
20240221093013,0
20240221094013,352.25
20240221095013,154.56
20240221100013,195.89
20240221101013,153.92
20240221102013,149.22
20240221103013,134.49
20240221104013,97.31
20240221105013,150.41
20240221110013,153.07
20240221111013,161.31
20240221112013,172.9
20240221113013,186.23
20240221114013,202.61
20240221115013,221.84
20240221120013,243.45
20240221121013,268.21
20240221122013,296.31
20240221123013,327.14
20240221124013,360.2
20240221125013,394.39
20240221130013,427.91
20240221131013,458.85
20240221132013,485.56
20240221133013,506.89
20240221134013,522.47
20240221135013,532.65
20240221140013,538.19
20240221141013,539.97
20240221142013,538.73
20240221143013,534.94
20240221144013,528.84
20240221145013,520.57
20240221150013,510.43
20240221151013,498.92
20240221152013,486.7
20240221153013,474.51
20240221154013,462.98
20240221155013,452.61
20240221160013,443.71
20240221161013,436.45
20240221162013,430.89
20240221163013,427.01
20240221164013,424.8
20240221165013,424.25
20240314090013,0
20240314091013,107.49
20240314092013,45.07
20240314093013,98.74
20240314094013,110.05
20240314095013,99.93
20240314100013,145.97
20240314101013,176.39
20240314102013,149.45
20240314103013,171.62
20240314104013,165.35
20240314105013,154.19
20240314110013,153.07
20240314111013,161.31
20240314112013,172.9
20240314113013,186.23
20240314114013,202.61
20240314115013,221.84
20240314120013,243.45
20240314121013,268.21
20240314122013,296.31
20240314123013,327.14
20240314124013,360.2
20240314125013,394.39
20240314130013,427.91
20240314131013,458.85
20240314132013,485.56
20240314133013,506.89
20240314134013,522.47
20240314135013,532.65
20240314140013,538.19
20240314141013,539.97
20240314142013,538.73
20240314143013,534.94
20240314144013,528.84
20240314145013,520.57
20240314150013,510.43
20240314151013,498.92
20240314152013,486.7
20240314153013,474.51
20240314154013,462.98
20240314155013,452.61
20240314160013,443.71
20240314161013,436.45
20240314162013,430.89
20240314163013,427.01
20240314164013,424.8
20240314165013,424.25
20240316090013,346.54
20240316091013,0
20240316092013,69.91
20240316093013,214.19
20240316094013,94.66
20240316095013,146.74
20240316100013,80.68
20240316101013,126.72
20240316102013,112.06
20240316103013,159.54
20240316104013,177.92
20240316105013,155.02
20240316110013,153.07
20240316111013,161.31
20240316112013,172.9
20240316113013,186.23
20240316114013,202.61
20240316115013,221.84
20240316120013,243.45
20240316121013,268.21
20240316122013,296.31
20240316123013,327.14
20240316124013,360.2
20240316125013,394.39
20240316130013,427.91
20240316131013,458.85
20240316132013,485.56
20240316133013,506.89
20240316134013,522.47
20240316135013,532.65
20240316140013,538.19
20240316141013,539.97
20240316142013,538.73
20240316143013,534.94
20240316144013,528.84
20240316145013,520.57
20240316150013,510.43
20240316151013,498.92
20240316152013,486.7
20240316153013,474.51
20240316154013,462.98
20240316155013,452.61
20240316160013,443.71
20240316161013,436.45
20240316162013,430.89
20240316163013,427.01
20240316164013,424.8
20240316165013,424.25
20240328090013,396.73
20240328091013,0
20240328092013,45.03
20240328093013,144.53
20240328094013,116.79
20240328095013,108.59
20240328100013,102.8
20240328101013,124.56
20240328102013,111.78
20240328103013,158.28
20240328104013,181.59
20240328105013,158.98
20240328110013,153.07
20240328111013,161.31
20240328112013,172.9
20240328113013,186.23
20240328114013,202.61
20240328115013,221.84
20240328120013,243.45
20240328121013,268.21
20240328122013,296.31
20240328123013,327.14
20240328124013,360.2
20240328125013,394.39
20240328130013,427.91
20240328131013,458.85
20240328132013,485.56
20240328133013,506.89
20240328134013,522.47
20240328135013,532.65
20240328140013,538.19
20240328141013,539.97
20240328142013,538.73
20240328143013,534.94
20240328144013,528.84
20240328145013,520.57
20240328150013,510.43
20240328151013,498.92
20240328152013,486.7
20240328153013,474.51
20240328154013,462.98
20240328155013,452.61
20240328160013,443.71
20240328161013,436.45
20240328162013,430.89
20240328163013,427.01
20240328164013,424.8
20240328165013,424.25
20240412090013,402.73
20240412091013,0
20240412092013,0
20240412093013,102.58
20240412094013,105.23
20240412095013,86.51
20240412100013,97.09
20240412101013,117.98
20240412102013,104.37
20240412103013,159.63
20240412104013,182.68
20240412105013,159.62
20240412110013,153.07
20240412111013,161.31
20240412112013,172.9
20240412113013,186.23
20240412114013,202.61
20240412115013,221.84
20240412120013,243.45
20240412121013,268.21
20240412122013,296.31
20240412123013,327.14
20240412124013,360.2
20240412125013,394.39
20240412130013,427.91
20240412131013,458.85
20240412132013,485.56
20240412133013,506.89
20240412134013,522.47
20240412135013,532.65
20240412140013,538.19
20240412141013,539.97
20240412142013,538.73
20240412143013,534.94
20240412144013,528.84
20240412145013,520.57
20240412150013,510.43
20240412151013,498.92
20240412152013,486.7
20240412153013,474.51
20240412154013,462.98
20240412155013,452.61
20240412160013,443.71
20240412161013,436.45
20240412162013,430.89
20240412163013,427.01
20240412164013,424.8
20240412165013,424.25
20240619090013,562.53
20240619091013,0
20240619092013,107.84
20240619093013,60.31
20240619094013,177.21
20240619095013,162.66
20240619100013,94.63
20240619101013,141.76
20240619102013,124.0
20240619103013,146.35
20240619104013,164.49
20240619105013,160.21
20240619110013,153.07
20240619111013,161.31
20240619112013,172.9
20240619113013,186.23
20240619114013,202.61
20240619115013,221.84
20240619120013,243.45
20240619121013,268.21
20240619122013,296.31
20240619123013,327.14
20240619124013,360.2
20240619125013,394.39
20240619130013,427.91
20240619131013,458.85
20240619132013,485.56
20240619133013,506.89
20240619134013,522.47
20240619135013,532.65
20240619140013,538.19
20240619141013,539.97
20240619142013,538.73
20240619143013,534.94
20240619144013,528.84
20240619145013,520.57
20240619150013,510.43
20240619151013,498.92
20240619152013,486.7
20240619153013,474.51
20240619154013,462.98
20240619155013,452.61
20240619160013,443.71
20240619161013,436.45
20240619162013,430.89
20240619163013,427.01
20240619164013,424.8
20240619165013,424.25
20240225090014,61.92
20240225091014,219.18
20240225092014,49.4
20240225093014,67.93
20240225094014,105.89
20240225095014,28.38
20240225100014,118.8
20240225101014,142.9
20240225102014,115.93
20240225103014,110.98
20240225104014,144.94
20240225105014,153.39
20240225110014,153.07
20240225111014,161.31
20240225112014,172.9
20240225113014,186.23
20240225114014,202.61
20240225115014,221.84
20240225120014,243.45
20240225121014,268.21
20240225122014,296.31
20240225123014,327.14
20240225124014,360.2
20240225125014,394.39
20240225130014,427.91
20240225131014,458.85
20240225132014,485.56
20240225133014,506.89
20240225134014,522.47
20240225135014,532.65
20240225140014,538.19
20240225141014,539.97
20240225142014,538.73
20240225143014,534.94
20240225144014,528.84
20240225145014,520.57
20240225150014,510.43
20240225151014,498.92
20240225152014,486.7
20240225153014,474.51
20240225154014,462.98
20240225155014,452.61
20240225160014,443.71
20240225161014,436.45
20240225162014,430.89
20240225163014,427.01
20240225164014,424.8
20240225165014,424.25
20240227090014,139.8
20240227091014,53.96
20240227092014,48.47
20240227093014,149.46
20240227094014,0
20240227095014,95.65
20240227100014,127.69
20240227101014,117.66
20240227102014,132.66
20240227103014,149.09
20240227104014,158.96
20240227105014,149.37
20240227110014,153.07
20240227111014,161.31
20240227112014,172.9
20240227113014,186.23
20240227114014,202.61
20240227115014,221.84
20240227120014,243.45
20240227121014,268.21
20240227122014,296.31
20240227123014,327.14
20240227124014,360.2
20240227125014,394.39
20240227130014,427.91
20240227131014,458.85
20240227132014,485.56
20240227133014,506.89
20240227134014,522.47
20240227135014,532.65
20240227140014,538.19
20240227141014,539.97
20240227142014,538.73
20240227143014,534.94
20240227144014,528.84
20240227145014,520.57
20240227150014,510.43
20240227151014,498.92
20240227152014,486.7
20240227153014,474.51
20240227154014,462.98
20240227155014,452.61
20240227160014,443.71
20240227161014,436.45
20240227162014,430.89
20240227163014,427.01
20240227164014,424.8
20240227165014,424.25
20240327090014,317.08
20240327091014,120.29
20240327092014,123.67
20240327093014,149.47
20240327094014,157.18
20240327095014,124.92
20240327100014,102.66
20240327101014,157.51
20240327102014,130.92
20240327103014,153.03
20240327104014,164.32
20240327105014,148.3
20240327110014,153.07
20240327111014,161.31
20240327112014,172.9
20240327113014,186.23
20240327114014,202.61
20240327115014,221.84
20240327120014,243.45
20240327121014,268.21
20240327122014,296.31
20240327123014,327.14
20240327124014,360.2
20240327125014,394.39
20240327130014,427.91
20240327131014,458.85
20240327132014,485.56
20240327133014,506.89
20240327134014,522.47
20240327135014,532.65
20240327140014,538.19
20240327141014,539.97
20240327142014,538.73
20240327143014,534.94
20240327144014,528.84
20240327145014,520.57
20240327150014,510.43
20240327151014,498.92
20240327152014,486.7
20240327153014,474.51
20240327154014,462.98
20240327155014,452.61
20240327160014,443.71
20240327161014,436.45
20240327162014,430.89
20240327163014,427.01
20240327164014,424.8
20240327165014,424.25
20240417090014,736.6
20240417091014,36.24
20240417092014,430.88
20240417093014,0
20240417094014,270.68
20240417095014,32.24
20240417100014,126.91
20240417101014,180.85
20240417102014,171.59
20240417103014,110.66
20240417104014,96.12
20240417105014,143.66
20240417110014,153.07
20240417111014,161.31
20240417112014,172.9
20240417113014,186.23
20240417114014,202.61
20240417115014,221.84
20240417120014,243.45
20240417121014,268.21
20240417122014,296.31
20240417123014,327.14
20240417124014,360.2
20240417125014,394.39
20240417130014,427.91
20240417131014,458.85
20240417132014,485.56
20240417133014,506.89
20240417134014,522.47
20240417135014,532.65
20240417140014,538.19
20240417141014,539.97
20240417142014,538.73
20240417143014,534.94
20240417144014,528.84
20240417145014,520.57
20240417150014,510.43
20240417151014,498.92
20240417152014,486.7
20240417153014,474.51
20240417154014,462.98
20240417155014,452.61
20240417160014,443.71
20240417161014,436.45
20240417162014,430.89
20240417163014,427.01
20240417164014,424.8
20240417165014,424.25
20240517090014,820.75
20240517091014,0
20240517092014,121.64
20240517093014,195.63
20240517094014,166.51
20240517095014,161.12
20240517100014,82.45
20240517101014,142.89
20240517102014,113.95
20240517103014,125.71
20240517104014,143.81
20240517105014,145.97
20240517110014,153.07
20240517111014,161.31
20240517112014,172.9
20240517113014,186.23
20240517114014,202.61
20240517115014,221.84
20240517120014,243.45
20240517121014,268.21
20240517122014,296.31
20240517123014,327.14
20240517124014,360.2
20240517125014,394.39
20240517130014,427.91
20240517131014,458.85
20240517132014,485.56
20240517133014,506.89
20240517134014,522.47
20240517135014,532.65
20240517140014,538.19
20240517141014,539.97
20240517142014,538.73
20240517143014,534.94
20240517144014,528.84
20240517145014,520.57
20240517150014,510.43
20240517151014,498.92
20240517152014,486.7
20240517153014,474.51
20240517154014,462.98
20240517155014,452.61
20240517160014,443.71
20240517161014,436.45
20240517162014,430.89
20240517163014,427.01
20240517164014,424.8
20240517165014,424.25
20240704090014,732.92
20240704091014,0
20240704092014,205.25
20240704093014,162.87
20240704094014,230.12
20240704095014,185.0
20240704100014,81.72
20240704101014,142.5
20240704102014,114.9
20240704103014,125.07
20240704104014,143.27
20240704105014,146.53
20240704110014,153.07
20240704111014,161.31
20240704112014,172.9
20240704113014,186.23
20240704114014,202.61
20240704115014,221.84
20240704120014,243.45
20240704121014,268.21
20240704122014,296.31
20240704123014,327.14
20240704124014,360.2
20240704125014,394.39
20240704130014,427.91
20240704131014,458.85
20240704132014,485.56
20240704133014,506.89
20240704134014,522.47
20240704135014,532.65
20240704140014,538.19
20240704141014,539.97
20240704142014,538.73
20240704143014,534.94
20240704144014,528.84
20240704145014,520.57
20240704150014,510.43
20240704151014,498.92
20240704152014,486.7
20240704153014,474.51
20240704154014,462.98
20240704155014,452.61
20240704160014,443.71
20240704161014,436.45
20240704162014,430.89
20240704163014,427.01
20240704164014,424.8
20240704165014,424.25
20240715090014,653.59
20240715091014,0
20240715092014,199.07
20240715093014,182.07
20240715094014,209.71
20240715095014,189.14
20240715100014,92.65
20240715101014,142.01
20240715102014,118.51
20240715103014,129.19
20240715104014,150.32
20240715105014,150.69
20240715110014,153.07
20240715111014,161.31
20240715112014,172.9
20240715113014,186.23
20240715114014,202.61
20240715115014,221.84
20240715120014,243.45
20240715121014,268.21
20240715122014,296.31
20240715123014,327.14
20240715124014,360.2
20240715125014,394.39
20240715130014,427.91
20240715131014,458.85
20240715132014,485.56
20240715133014,506.89
20240715134014,522.47
20240715135014,532.65
20240715140014,538.19
20240715141014,539.97
20240715142014,538.73
20240715143014,534.94
20240715144014,528.84
20240715145014,520.57
20240715150014,510.43
20240715151014,498.92
20240715152014,486.7
20240715153014,474.51
20240715154014,462.98
20240715155014,452.61
20240715160014,443.71
20240715161014,436.45
20240715162014,430.89
20240715163014,427.01
20240715164014,424.8
20240715165014,424.25
20240215090015,242.49
20240215091015,7.33
20240215092015,87.92
20240215093015,182.41
20240215094015,103.85
20240215095015,119.83
20240215100015,85.02
20240215101015,135.55
20240215102015,123.4
20240215103015,158.58
20240215104015,169.93
20240215105015,149.75
20240215110015,153.07
20240215111015,161.31
20240215112015,172.9
20240215113015,186.23
20240215114015,202.61
20240215115015,221.84
20240215120015,243.45
20240215121015,268.21
20240215122015,296.31
20240215123015,327.14
20240215124015,360.2
20240215125015,394.39
20240215130015,427.91
20240215131015,458.85
20240215132015,485.56
20240215133015,506.89
20240215134015,522.47
20240215135015,532.65
20240215140015,538.19
20240215141015,539.97
20240215142015,538.73
20240215143015,534.94
20240215144015,528.84
20240215145015,520.57
20240215150015,510.43
20240215151015,498.92
20240215152015,486.7
20240215153015,474.51
20240215154015,462.98
20240215155015,452.61
20240215160015,443.71
20240215161015,436.45
20240215162015,430.89
20240215163015,427.01
20240215164015,424.8
20240215165015,424.25
20240218090015,236.74
20240218091015,39.4
20240218092015,126.16
20240218093015,166.51
20240218094015,107.34
20240218095015,121.55
20240218100015,91.19
20240218101015,133.1
20240218102015,122.02
20240218103015,153.22
20240218104015,166.58
20240218105015,149.7
20240218110015,153.07
20240218111015,161.31
20240218112015,172.9
20240218113015,186.23
20240218114015,202.61
20240218115015,221.84
20240218120015,243.45
20240218121015,268.21
20240218122015,296.31
20240218123015,327.14
20240218124015,360.2
20240218125015,394.39
20240218130015,427.91
20240218131015,458.85
20240218132015,485.56
20240218133015,506.89
20240218134015,522.47
20240218135015,532.65
20240218140015,538.19
20240218141015,539.97
20240218142015,538.73
20240218143015,534.94
20240218144015,528.84
20240218145015,520.57
20240218150015,510.43
20240218151015,498.92
20240218152015,486.7
20240218153015,474.51
20240218154015,462.98
20240218155015,452.61
20240218160015,443.71
20240218161015,436.45
20240218162015,430.89
20240218163015,427.01
20240218164015,424.8
20240218165015,424.25
20240314090015,0
20240314091015,148.15
20240314092015,96.28
20240314093015,109.55
20240314094015,127.42
20240314095015,101.08
20240314100015,131.55
20240314101015,141.64
20240314102015,146.4
20240314103015,175.25
20240314104015,170.62
20240314105015,153.43
20240314110015,153.07
20240314111015,161.31
20240314112015,172.9
20240314113015,186.23
20240314114015,202.61
20240314115015,221.84
20240314120015,243.45
20240314121015,268.21
20240314122015,296.31
20240314123015,327.14
20240314124015,360.2
20240314125015,394.39
20240314130015,427.91
20240314131015,458.85
20240314132015,485.56
20240314133015,506.89
20240314134015,522.47
20240314135015,532.65
20240314140015,538.19
20240314141015,539.97
20240314142015,538.73
20240314143015,534.94
20240314144015,528.84
20240314145015,520.57
20240314150015,510.43
20240314151015,498.92
20240314152015,486.7
20240314153015,474.51
20240314154015,462.98
20240314155015,452.61
20240314160015,443.71
20240314161015,436.45
20240314162015,430.89
20240314163015,427.01
20240314164015,424.8
20240314165015,424.25
20240317090015,273.15
20240317091015,38.35
20240317092015,133.79
20240317093015,162.63
20240317094015,123.67
20240317095015,132.08
20240317100015,83.41
20240317101015,131.84
20240317102015,115.96
20240317103015,148.9
20240317104015,165.2
20240317105015,150.13
20240317110015,153.07
20240317111015,161.31
20240317112015,172.9
20240317113015,186.23
20240317114015,202.61
20240317115015,221.84
20240317120015,243.45
20240317121015,268.21
20240317122015,296.31
20240317123015,327.14
20240317124015,360.2
20240317125015,394.39
20240317130015,427.91
20240317131015,458.85
20240317132015,485.56
20240317133015,506.89
20240317134015,522.47
20240317135015,532.65
20240317140015,538.19
20240317141015,539.97
20240317142015,538.73
20240317143015,534.94
20240317144015,528.84
20240317145015,520.57
20240317150015,510.43
20240317151015,498.92
20240317152015,486.7
20240317153015,474.51
20240317154015,462.98
20240317155015,452.61
20240317160015,443.71
20240317161015,436.45
20240317162015,430.89
20240317163015,427.01
20240317164015,424.8
20240317165015,424.25
20240412090015,924.64
20240412091015,108.82
20240412092015,233.55
20240412093015,132.15
20240412094015,268.16
20240412095015,179.18
20240412100015,102.66
20240412101015,149.53
20240412102015,119.94
20240412103015,131.19
20240412104015,133.47
20240412105015,143.02
20240412110015,153.07
20240412111015,161.31
20240412112015,172.9
20240412113015,186.23
20240412114015,202.61
20240412115015,221.84
20240412120015,243.45
20240412121015,268.21
20240412122015,296.31
20240412123015,327.14
20240412124015,360.2
20240412125015,394.39
20240412130015,427.91
20240412131015,458.85
20240412132015,485.56
20240412133015,506.89
20240412134015,522.47
20240412135015,532.65
20240412140015,538.19
20240412141015,539.97
20240412142015,538.73
20240412143015,534.94
20240412144015,528.84
20240412145015,520.57
20240412150015,510.43
20240412151015,498.92
20240412152015,486.7
20240412153015,474.51
20240412154015,462.98
20240412155015,452.61
20240412160015,443.71
20240412161015,436.45
20240412162015,430.89
20240412163015,427.01
20240412164015,424.8
20240412165015,424.25
20240518090015,897.07
20240518091015,186.57
20240518092015,137.91
20240518093015,137.83
20240518094015,229.78
20240518095015,174.26
20240518100015,82.36
20240518101015,149.31
20240518102015,117.96
20240518103015,126.03
20240518104015,133.99
20240518105015,142.2
20240518110015,153.07
20240518111015,161.31
20240518112015,172.9
20240518113015,186.23
20240518114015,202.61
20240518115015,221.84
20240518120015,243.45
20240518121015,268.21
20240518122015,296.31
20240518123015,327.14
20240518124015,360.2
20240518125015,394.39
20240518130015,427.91
20240518131015,458.85
20240518132015,485.56
20240518133015,506.89
20240518134015,522.47
20240518135015,532.65
20240518140015,538.19
20240518141015,539.97
20240518142015,538.73
20240518143015,534.94
20240518144015,528.84
20240518145015,520.57
20240518150015,510.43
20240518151015,498.92
20240518152015,486.7
20240518153015,474.51
20240518154015,462.98
20240518155015,452.61
20240518160015,443.71
20240518161015,436.45
20240518162015,430.89
20240518163015,427.01
20240518164015,424.8
20240518165015,424.25
20240530090015,1081.4
20240530091015,254.47
20240530092015,0
20240530093015,102.06
20240530094015,191.27
20240530095015,115.4
20240530100015,96.94
20240530101015,153.63
20240530102015,126.77
20240530103015,138.51
20240530104015,139.05
20240530105015,128.15
20240530110015,153.07
20240530111015,161.31
20240530112015,172.9
20240530113015,186.23
20240530114015,202.61
20240530115015,221.84
20240530120015,243.45
20240530121015,268.21
20240530122015,296.31
20240530123015,327.14
20240530124015,360.2
20240530125015,394.39
20240530130015,427.91
20240530131015,458.85
20240530132015,485.56
20240530133015,506.89
20240530134015,522.47
20240530135015,532.65
20240530140015,538.19
20240530141015,539.97
20240530142015,538.73
20240530143015,534.94
20240530144015,528.84
20240530145015,520.57
20240530150015,510.43
20240530151015,498.92
20240530152015,486.7
20240530153015,474.51
20240530154015,462.98
20240530155015,452.61
20240530160015,443.71
20240530161015,436.45
20240530162015,430.89
20240530163015,427.01
20240530164015,424.8
20240530165015,424.25
20240605090015,510.21
20240605091015,58.28
20240605092015,92.1
20240605093015,124.57
20240605094015,163.83
20240605095015,172.73
20240605100015,65.3
20240605101015,146.23
20240605102015,109.81
20240605103015,133.52
20240605104015,149.41
20240605105015,149.14
20240605110015,153.07
20240605111015,161.31
20240605112015,172.9
20240605113015,186.23
20240605114015,202.61
20240605115015,221.84
20240605120015,243.45
20240605121015,268.21
20240605122015,296.31
20240605123015,327.14
20240605124015,360.2
20240605125015,394.39
20240605130015,427.91
20240605131015,458.85
20240605132015,485.56
20240605133015,506.89
20240605134015,522.47
20240605135015,532.65
20240605140015,538.19
20240605141015,539.97
20240605142015,538.73
20240605143015,534.94
20240605144015,528.84
20240605145015,520.57
20240605150015,510.43
20240605151015,498.92
20240605152015,486.7
20240605153015,474.51
20240605154015,462.98
20240605155015,452.61
20240605160015,443.71
20240605161015,436.45
20240605162015,430.89
20240605163015,427.01
20240605164015,424.8
20240605165015,424.25
20240704090015,1361.44
20240704091015,298.27
20240704092015,402.1
20240704093015,86.37
20240704094015,331.89
20240704095015,168.38
20240704100015,144.76
20240704101015,158.14
20240704102015,136.19
20240704103015,149.98
20240704104015,137.54
20240704105015,125.41
20240704110015,153.07
20240704111015,161.31
20240704112015,172.9
20240704113015,186.23
20240704114015,202.61
20240704115015,221.84
20240704120015,243.45
20240704121015,268.21
20240704122015,296.31
20240704123015,327.14
20240704124015,360.2
20240704125015,394.39
20240704130015,427.91
20240704131015,458.85
20240704132015,485.56
20240704133015,506.89
20240704134015,522.47
20240704135015,532.65
20240704140015,538.19
20240704141015,539.97
20240704142015,538.73
20240704143015,534.94
20240704144015,528.84
20240704145015,520.57
20240704150015,510.43
20240704151015,498.92
20240704152015,486.7
20240704153015,474.51
20240704154015,462.98
20240704155015,452.61
20240704160015,443.71
20240704161015,436.45
20240704162015,430.89
20240704163015,427.01
20240704164015,424.8
20240704165015,424.25
20240316090016,842.94
20240316091016,217.71
20240316092016,34.93
20240316093016,101.55
20240316094016,163.8
20240316095016,158.97
20240316100016,58.42
20240316101016,129.4
20240316102016,109.36
20240316103016,143.33
20240316104016,155.67
20240316105016,149.62
20240316110016,153.07
20240316111016,161.31
20240316112016,172.9
20240316113016,186.23
20240316114016,202.61
20240316115016,221.84
20240316120016,243.45
20240316121016,268.21
20240316122016,296.31
20240316123016,327.14
20240316124016,360.2
20240316125016,394.39
20240316130016,427.91
20240316131016,458.85
20240316132016,485.56
20240316133016,506.89
20240316134016,522.47
20240316135016,532.65
20240316140016,538.19
20240316141016,539.97
20240316142016,538.73
20240316143016,534.94
20240316144016,528.84
20240316145016,520.57
20240316150016,510.43
20240316151016,498.92
20240316152016,486.7
20240316153016,474.51
20240316154016,462.98
20240316155016,452.61
20240316160016,443.71
20240316161016,436.45
20240316162016,430.89
20240316163016,427.01
20240316164016,424.8
20240316165016,424.25
20240322090016,570.39
20240322091016,0
20240322092016,230.41
20240322093016,214.81
20240322094016,189.7
20240322095016,153.64
20240322100016,77.63
20240322101016,132.16
20240322102016,105.36
20240322103016,133.71
20240322104016,157.23
20240322105016,153.48
20240322110016,153.07
20240322111016,161.31
20240322112016,172.9
20240322113016,186.23
20240322114016,202.61
20240322115016,221.84
20240322120016,243.45
20240322121016,268.21
20240322122016,296.31
20240322123016,327.14
20240322124016,360.2
20240322125016,394.39
20240322130016,427.91
20240322131016,458.85
20240322132016,485.56
20240322133016,506.89
20240322134016,522.47
20240322135016,532.65
20240322140016,538.19
20240322141016,539.97
20240322142016,538.73
20240322143016,534.94
20240322144016,528.84
20240322145016,520.57
20240322150016,510.43
20240322151016,498.92
20240322152016,486.7
20240322153016,474.51
20240322154016,462.98
20240322155016,452.61
20240322160016,443.71
20240322161016,436.45
20240322162016,430.89
20240322163016,427.01
20240322164016,424.8
20240322165016,424.25
20240414090016,1116.09
20240414091016,112.03
20240414092016,230.72
20240414093016,151.91
20240414094016,269.7
20240414095016,178.66
20240414100016,108.43
20240414101016,151.86
20240414102016,129.27
20240414103016,135.96
20240414104016,135.05
20240414105016,132.19
20240414110016,153.07
20240414111016,161.31
20240414112016,172.9
20240414113016,186.23
20240414114016,202.61
20240414115016,221.84
20240414120016,243.45
20240414121016,268.21
20240414122016,296.31
20240414123016,327.14
20240414124016,360.2
20240414125016,394.39
20240414130016,427.91
20240414131016,458.85
20240414132016,485.56
20240414133016,506.89
20240414134016,522.47
20240414135016,532.65
20240414140016,538.19
20240414141016,539.97
20240414142016,538.73
20240414143016,534.94
20240414144016,528.84
20240414145016,520.57
20240414150016,510.43
20240414151016,498.92
20240414152016,486.7
20240414153016,474.51
20240414154016,462.98
20240414155016,452.61
20240414160016,443.71
20240414161016,436.45
20240414162016,430.89
20240414163016,427.01
20240414164016,424.8
20240414165016,424.25
20240422090016,1222.39
20240422091016,40.85
20240422092016,169.91
20240422093016,182.13
20240422094016,265.7
20240422095016,158.82
20240422100016,110.47
20240422101016,152.08
20240422102016,123.8
20240422103016,132.43
20240422104016,135.44
20240422105016,133.4
20240422110016,153.07
20240422111016,161.31
20240422112016,172.9
20240422113016,186.23
20240422114016,202.61
20240422115016,221.84
20240422120016,243.45
20240422121016,268.21
20240422122016,296.31
20240422123016,327.14
20240422124016,360.2
20240422125016,394.39
20240422130016,427.91
20240422131016,458.85
20240422132016,485.56
20240422133016,506.89
20240422134016,522.47
20240422135016,532.65
20240422140016,538.19
20240422141016,539.97
20240422142016,538.73
20240422143016,534.94
20240422144016,528.84
20240422145016,520.57
20240422150016,510.43
20240422151016,498.92
20240422152016,486.7
20240422153016,474.51
20240422154016,462.98
20240422155016,452.61
20240422160016,443.71
20240422161016,436.45
20240422162016,430.89
20240422163016,427.01
20240422164016,424.8
20240422165016,424.25
20240513090016,0
20240513091016,182.13
20240513092016,88.75
20240513093016,52.76
20240513094016,124.3
20240513095016,99.3
20240513100016,133.74
20240513101016,136.45
20240513102016,145.51
20240513103016,164.39
20240513104016,161.5
20240513105016,154.93
20240513110016,153.07
20240513111016,161.31
20240513112016,172.9
20240513113016,186.23
20240513114016,202.61
20240513115016,221.84
20240513120016,243.45
20240513121016,268.21
20240513122016,296.31
20240513123016,327.14
20240513124016,360.2
20240513125016,394.39
20240513130016,427.91
20240513131016,458.85
20240513132016,485.56
20240513133016,506.89
20240513134016,522.47
20240513135016,532.65
20240513140016,538.19
20240513141016,539.97
20240513142016,538.73
20240513143016,534.94
20240513144016,528.84
20240513145016,520.57
20240513150016,510.43
20240513151016,498.92
20240513152016,486.7
20240513153016,474.51
20240513154016,462.98
20240513155016,452.61
20240513160016,443.71
20240513161016,436.45
20240513162016,430.89
20240513163016,427.01
20240513164016,424.8
20240513165016,424.25
20240517090016,1389.48
20240517091016,98.21
20240517092016,58.21
20240517093016,173.27
20240517094016,255.29
20240517095016,180.74
20240517100016,110.48
20240517101016,164.53
20240517102016,122.35
20240517103016,133.41
20240517104016,134.3
20240517105016,122.18
20240517110016,153.07
20240517111016,161.31
20240517112016,172.9
20240517113016,186.23
20240517114016,202.61
20240517115016,221.84
20240517120016,243.45
20240517121016,268.21
20240517122016,296.31
20240517123016,327.14
20240517124016,360.2
20240517125016,394.39
20240517130016,427.91
20240517131016,458.85
20240517132016,485.56
20240517133016,506.89
20240517134016,522.47
20240517135016,532.65
20240517140016,538.19
20240517141016,539.97
20240517142016,538.73
20240517143016,534.94
20240517144016,528.84
20240517145016,520.57
20240517150016,510.43
20240517151016,498.92
20240517152016,486.7
20240517153016,474.51
20240517154016,462.98
20240517155016,452.61
20240517160016,443.71
20240517161016,436.45
20240517162016,430.89
20240517163016,427.01
20240517164016,424.8
20240517165016,424.25
20240519090016,180.77
20240519091016,86.02
20240519092016,136.46
20240519093016,122.84
20240519094016,100.36
20240519095016,115.45
20240519100016,99.66
20240519101016,139.61
20240519102016,127.94
20240519103016,151.09
20240519104016,165.8
20240519105016,149.54
20240519110016,153.07
20240519111016,161.31
20240519112016,172.9
20240519113016,186.23
20240519114016,202.61
20240519115016,221.84
20240519120016,243.45
20240519121016,268.21
20240519122016,296.31
20240519123016,327.14
20240519124016,360.2
20240519125016,394.39
20240519130016,427.91
20240519131016,458.85
20240519132016,485.56
20240519133016,506.89
20240519134016,522.47
20240519135016,532.65
20240519140016,538.19
20240519141016,539.97
20240519142016,538.73
20240519143016,534.94
20240519144016,528.84
20240519145016,520.57
20240519150016,510.43
20240519151016,498.92
20240519152016,486.7
20240519153016,474.51
20240519154016,462.98
20240519155016,452.61
20240519160016,443.71
20240519161016,436.45
20240519162016,430.89
20240519163016,427.01
20240519164016,424.8
20240519165016,424.25
20240608090016,1212.51
20240608091016,207.28
